      Radius     |       Dichte       |       Masse
  1.5510E+00     |      0.6446190     |   9.6910E-01
  1.5520E+00     |      0.6442160     |   9.7065E-01
  1.5530E+00     |      0.6438130     |   9.7221E-01
  1.5540E+00     |      0.6434098     |   9.7376E-01
  1.5550E+00     |      0.6430066     |   9.7531E-01
  1.5560E+00     |      0.6426031     |   9.7687E-01
  1.5570E+00     |      0.6421996     |   9.7842E-01
  1.5580E+00     |      0.6417959     |   9.7998E-01
  1.5590E+00     |      0.6413922     |   9.8154E-01
  1.5600E+00     |      0.6409883     |   9.8310E-01
  1.5610E+00     |      0.6405842     |   9.8466E-01
  1.5620E+00     |      0.6401801     |   9.8622E-01
  1.5630E+00     |      0.6397758     |   9.8778E-01
  1.5640E+00     |      0.6393714     |   9.8935E-01
  1.5650E+00     |      0.6389669     |   9.9091E-01
  1.5660E+00     |      0.6385622     |   9.9248E-01
  1.5670E+00     |      0.6381575     |   9.9404E-01
  1.5680E+00     |      0.6377526     |   9.9561E-01
  1.5690E+00     |      0.6373476     |   9.9718E-01
  1.5700E+00     |      0.6369424     |   9.9875E-01
  1.5710E+00     |      0.6365372     |   1.0003E+00
  1.5720E+00     |      0.6361318     |   1.0019E+00
  1.5730E+00     |      0.6357263     |   1.0035E+00
  1.5740E+00     |      0.6353207     |   1.0050E+00
  1.5750E+00     |      0.6349150     |   1.0066E+00
  1.5760E+00     |      0.6345091     |   1.0082E+00
  1.5770E+00     |      0.6341032     |   1.0098E+00
  1.5780E+00     |      0.6336971     |   1.0113E+00
  1.5790E+00     |      0.6332909     |   1.0129E+00
  1.5800E+00     |      0.6328846     |   1.0145E+00
  1.5810E+00     |      0.6324781     |   1.0161E+00
  1.5820E+00     |      0.6320716     |   1.0177E+00
  1.5830E+00     |      0.6316649     |   1.0192E+00
  1.5840E+00     |      0.6312581     |   1.0208E+00
  1.5850E+00     |      0.6308512     |   1.0224E+00
  1.5860E+00     |      0.6304441     |   1.0240E+00
  1.5870E+00     |      0.6300370     |   1.0256E+00
  1.5880E+00     |      0.6296297     |   1.0272E+00
  1.5890E+00     |      0.6292223     |   1.0288E+00
  1.5900E+00     |      0.6288148     |   1.0303E+00
  1.5910E+00     |      0.6284072     |   1.0319E+00
  1.5920E+00     |      0.6279995     |   1.0335E+00
  1.5930E+00     |      0.6275916     |   1.0351E+00
  1.5940E+00     |      0.6271837     |   1.0367E+00
  1.5950E+00     |      0.6267756     |   1.0383E+00
  1.5960E+00     |      0.6263674     |   1.0399E+00
  1.5970E+00     |      0.6259591     |   1.0415E+00
  1.5980E+00     |      0.6255507     |   1.0431E+00
  1.5990E+00     |      0.6251421     |   1.0447E+00
  1.6000E+00     |      0.6247335     |   1.0463E+00
  1.6010E+00     |      0.6243247     |   1.0479E+00
  1.6020E+00     |      0.6239158     |   1.0495E+00
  1.6030E+00     |      0.6235068     |   1.0511E+00
  1.6040E+00     |      0.6230977     |   1.0527E+00
  1.6050E+00     |      0.6226885     |   1.0543E+00
  1.6060E+00     |      0.6222792     |   1.0559E+00
  1.6070E+00     |      0.6218697     |   1.0575E+00
  1.6080E+00     |      0.6214602     |   1.0591E+00
  1.6090E+00     |      0.6210505     |   1.0607E+00
  1.6100E+00     |      0.6206407     |   1.0623E+00
  1.6110E+00     |      0.6202308     |   1.0639E+00
  1.6120E+00     |      0.6198208     |   1.0656E+00
  1.6130E+00     |      0.6194107     |   1.0672E+00
  1.6140E+00     |      0.6190005     |   1.0688E+00
  1.6150E+00     |      0.6185902     |   1.0704E+00
  1.6160E+00     |      0.6181797     |   1.0720E+00
  1.6170E+00     |      0.6177692     |   1.0736E+00
  1.6180E+00     |      0.6173585     |   1.0752E+00
  1.6190E+00     |      0.6169477     |   1.0768E+00
  1.6200E+00     |      0.6165369     |   1.0785E+00
  1.6210E+00     |      0.6161259     |   1.0801E+00
  1.6220E+00     |      0.6157148     |   1.0817E+00
  1.6230E+00     |      0.6153035     |   1.0833E+00
  1.6240E+00     |      0.6148922     |   1.0849E+00
  1.6250E+00     |      0.6144808     |   1.0866E+00
  1.6260E+00     |      0.6140693     |   1.0882E+00
  1.6270E+00     |      0.6136576     |   1.0898E+00
  1.6280E+00     |      0.6132459     |   1.0914E+00
  1.6290E+00     |      0.6128340     |   1.0931E+00
  1.6300E+00     |      0.6124220     |   1.0947E+00
  1.6310E+00     |      0.6120100     |   1.0963E+00
  1.6320E+00     |      0.6115978     |   1.0979E+00
  1.6330E+00     |      0.6111855     |   1.0996E+00
  1.6340E+00     |      0.6107731     |   1.1012E+00
  1.6350E+00     |      0.6103606     |   1.1028E+00
  1.6360E+00     |      0.6099480     |   1.1045E+00
  1.6370E+00     |      0.6095353     |   1.1061E+00
  1.6380E+00     |      0.6091225     |   1.1077E+00
  1.6390E+00     |      0.6087096     |   1.1094E+00
  1.6400E+00     |      0.6082965     |   1.1110E+00
  1.6410E+00     |      0.6078834     |   1.1126E+00
  1.6420E+00     |      0.6074702     |   1.1143E+00
  1.6430E+00     |      0.6070568     |   1.1159E+00
  1.6440E+00     |      0.6066434     |   1.1176E+00
  1.6450E+00     |      0.6062299     |   1.1192E+00
  1.6460E+00     |      0.6058162     |   1.1208E+00
  1.6470E+00     |      0.6054025     |   1.1225E+00
  1.6480E+00     |      0.6049886     |   1.1241E+00
  1.6490E+00     |      0.6045747     |   1.1258E+00
  1.6500E+00     |      0.6041606     |   1.1274E+00
  1.6510E+00     |      0.6037464     |   1.1291E+00
  1.6520E+00     |      0.6033322     |   1.1307E+00
  1.6530E+00     |      0.6029178     |   1.1324E+00
  1.6540E+00     |      0.6025033     |   1.1340E+00
  1.6550E+00     |      0.6020888     |   1.1356E+00
  1.6560E+00     |      0.6016741     |   1.1373E+00
  1.6570E+00     |      0.6012593     |   1.1389E+00
  1.6580E+00     |      0.6008445     |   1.1406E+00
  1.6590E+00     |      0.6004295     |   1.1423E+00
  1.6600E+00     |      0.6000144     |   1.1439E+00
  1.6610E+00     |      0.5995993     |   1.1456E+00
  1.6620E+00     |      0.5991840     |   1.1472E+00
  1.6630E+00     |      0.5987686     |   1.1489E+00
  1.6640E+00     |      0.5983531     |   1.1505E+00
  1.6650E+00     |      0.5979376     |   1.1522E+00
  1.6660E+00     |      0.5975219     |   1.1538E+00
  1.6670E+00     |      0.5971061     |   1.1555E+00
  1.6680E+00     |      0.5966903     |   1.1572E+00
  1.6690E+00     |      0.5962743     |   1.1588E+00
  1.6700E+00     |      0.5958583     |   1.1605E+00
  1.6710E+00     |      0.5954421     |   1.1621E+00
  1.6720E+00     |      0.5950259     |   1.1638E+00
  1.6730E+00     |      0.5946095     |   1.1655E+00
  1.6740E+00     |      0.5941931     |   1.1671E+00
  1.6750E+00     |      0.5937765     |   1.1688E+00
  1.6760E+00     |      0.5933599     |   1.1705E+00
  1.6770E+00     |      0.5929431     |   1.1721E+00
  1.6780E+00     |      0.5925263     |   1.1738E+00
  1.6790E+00     |      0.5921094     |   1.1755E+00
  1.6800E+00     |      0.5916924     |   1.1771E+00
  1.6810E+00     |      0.5912752     |   1.1788E+00
  1.6820E+00     |      0.5908580     |   1.1805E+00
  1.6830E+00     |      0.5904407     |   1.1822E+00
  1.6840E+00     |      0.5900233     |   1.1838E+00
  1.6850E+00     |      0.5896058     |   1.1855E+00
  1.6860E+00     |      0.5891882     |   1.1872E+00
  1.6870E+00     |      0.5887705     |   1.1889E+00
  1.6880E+00     |      0.5883528     |   1.1905E+00
  1.6890E+00     |      0.5879349     |   1.1922E+00
  1.6900E+00     |      0.5875169     |   1.1939E+00
  1.6910E+00     |      0.5870989     |   1.1956E+00
  1.6920E+00     |      0.5866807     |   1.1972E+00
  1.6930E+00     |      0.5862625     |   1.1989E+00
  1.6940E+00     |      0.5858441     |   1.2006E+00
  1.6950E+00     |      0.5854257     |   1.2023E+00
  1.6960E+00     |      0.5850072     |   1.2040E+00
  1.6970E+00     |      0.5845886     |   1.2056E+00
  1.6980E+00     |      0.5841699     |   1.2073E+00
  1.6990E+00     |      0.5837511     |   1.2090E+00
  1.7000E+00     |      0.5833322     |   1.2107E+00
  1.7010E+00     |      0.5829132     |   1.2124E+00
  1.7020E+00     |      0.5824942     |   1.2141E+00
  1.7030E+00     |      0.5820750     |   1.2158E+00
  1.7040E+00     |      0.5816558     |   1.2174E+00
  1.7050E+00     |      0.5812365     |   1.2191E+00
  1.7060E+00     |      0.5808170     |   1.2208E+00
  1.7070E+00     |      0.5803975     |   1.2225E+00
  1.7080E+00     |      0.5799779     |   1.2242E+00
  1.7090E+00     |      0.5795582     |   1.2259E+00
  1.7100E+00     |      0.5791385     |   1.2276E+00
  1.7110E+00     |      0.5787186     |   1.2293E+00
  1.7120E+00     |      0.5782986     |   1.2310E+00
  1.7130E+00     |      0.5778786     |   1.2327E+00
  1.7140E+00     |      0.5774585     |   1.2344E+00
  1.7150E+00     |      0.5770383     |   1.2361E+00
  1.7160E+00     |      0.5766180     |   1.2378E+00
  1.7170E+00     |      0.5761976     |   1.2395E+00
  1.7180E+00     |      0.5757771     |   1.2412E+00
  1.7190E+00     |      0.5753565     |   1.2429E+00
  1.7200E+00     |      0.5749359     |   1.2446E+00
  1.7210E+00     |      0.5745152     |   1.2463E+00
  1.7220E+00     |      0.5740943     |   1.2480E+00
  1.7230E+00     |      0.5736734     |   1.2497E+00
  1.7240E+00     |      0.5732524     |   1.2514E+00
  1.7250E+00     |      0.5728314     |   1.2531E+00
  1.7260E+00     |      0.5724102     |   1.2548E+00
  1.7270E+00     |      0.5719890     |   1.2565E+00
  1.7280E+00     |      0.5715676     |   1.2582E+00
  1.7290E+00     |      0.5711462     |   1.2599E+00
  1.7300E+00     |      0.5707247     |   1.2616E+00
  1.7310E+00     |      0.5703032     |   1.2633E+00
  1.7320E+00     |      0.5698815     |   1.2650E+00
  1.7330E+00     |      0.5694598     |   1.2667E+00
  1.7340E+00     |      0.5690379     |   1.2685E+00
  1.7350E+00     |      0.5686160     |   1.2702E+00
  1.7360E+00     |      0.5681940     |   1.2719E+00
  1.7370E+00     |      0.5677720     |   1.2736E+00
  1.7380E+00     |      0.5673498     |   1.2753E+00
  1.7390E+00     |      0.5669276     |   1.2770E+00
  1.7400E+00     |      0.5665052     |   1.2787E+00
  1.7410E+00     |      0.5660829     |   1.2804E+00
  1.7420E+00     |      0.5656604     |   1.2822E+00
  1.7430E+00     |      0.5652378     |   1.2839E+00
  1.7440E+00     |      0.5648152     |   1.2856E+00
  1.7450E+00     |      0.5643925     |   1.2873E+00
  1.7460E+00     |      0.5639697     |   1.2890E+00
  1.7470E+00     |      0.5635468     |   1.2908E+00
  1.7480E+00     |      0.5631238     |   1.2925E+00
  1.7490E+00     |      0.5627008     |   1.2942E+00
  1.7500E+00     |      0.5622777     |   1.2959E+00
  1.7510E+00     |      0.5618545     |   1.2976E+00
  1.7520E+00     |      0.5614312     |   1.2994E+00
  1.7530E+00     |      0.5610078     |   1.3011E+00
  1.7540E+00     |      0.5605844     |   1.3028E+00
  1.7550E+00     |      0.5601609     |   1.3045E+00
  1.7560E+00     |      0.5597373     |   1.3063E+00
  1.7570E+00     |      0.5593136     |   1.3080E+00
  1.7580E+00     |      0.5588899     |   1.3097E+00
  1.7590E+00     |      0.5584661     |   1.3114E+00
  1.7600E+00     |      0.5580422     |   1.3132E+00
  1.7610E+00     |      0.5576182     |   1.3149E+00
  1.7620E+00     |      0.5571942     |   1.3166E+00
  1.7630E+00     |      0.5567701     |   1.3184E+00
  1.7640E+00     |      0.5563459     |   1.3201E+00
  1.7650E+00     |      0.5559216     |   1.3218E+00
  1.7660E+00     |      0.5554972     |   1.3236E+00
  1.7670E+00     |      0.5550728     |   1.3253E+00
  1.7680E+00     |      0.5546483     |   1.3270E+00
  1.7690E+00     |      0.5542238     |   1.3288E+00
  1.7700E+00     |      0.5537991     |   1.3305E+00
  1.7710E+00     |      0.5533744     |   1.3322E+00
  1.7720E+00     |      0.5529496     |   1.3340E+00
  1.7730E+00     |      0.5525247     |   1.3357E+00
  1.7740E+00     |      0.5520998     |   1.3374E+00
  1.7750E+00     |      0.5516748     |   1.3392E+00
  1.7760E+00     |      0.5512497     |   1.3409E+00
  1.7770E+00     |      0.5508245     |   1.3426E+00
  1.7780E+00     |      0.5503993     |   1.3444E+00
  1.7790E+00     |      0.5499740     |   1.3461E+00
  1.7800E+00     |      0.5495486     |   1.3479E+00
  1.7810E+00     |      0.5491232     |   1.3496E+00
  1.7820E+00     |      0.5486977     |   1.3514E+00
  1.7830E+00     |      0.5482721     |   1.3531E+00
  1.7840E+00     |      0.5478464     |   1.3548E+00
  1.7850E+00     |      0.5474207     |   1.3566E+00
  1.7860E+00     |      0.5469949     |   1.3583E+00
  1.7870E+00     |      0.5465690     |   1.3601E+00
  1.7880E+00     |      0.5461431     |   1.3618E+00
  1.7890E+00     |      0.5457171     |   1.3636E+00
  1.7900E+00     |      0.5452910     |   1.3653E+00
  1.7910E+00     |      0.5448648     |   1.3671E+00
  1.7920E+00     |      0.5444386     |   1.3688E+00
  1.7930E+00     |      0.5440123     |   1.3706E+00
  1.7940E+00     |      0.5435860     |   1.3723E+00
  1.7950E+00     |      0.5431596     |   1.3741E+00
  1.7960E+00     |      0.5427331     |   1.3758E+00
  1.7970E+00     |      0.5423065     |   1.3776E+00
  1.7980E+00     |      0.5418799     |   1.3793E+00
  1.7990E+00     |      0.5414532     |   1.3811E+00
  1.8000E+00     |      0.5410264     |   1.3828E+00
  1.8010E+00     |      0.5405996     |   1.3846E+00
  1.8020E+00     |      0.5401727     |   1.3863E+00
  1.8030E+00     |      0.5397458     |   1.3881E+00
  1.8040E+00     |      0.5393187     |   1.3898E+00
  1.8050E+00     |      0.5388916     |   1.3916E+00
  1.8060E+00     |      0.5384645     |   1.3933E+00
  1.8070E+00     |      0.5380373     |   1.3951E+00
  1.8080E+00     |      0.5376100     |   1.3969E+00
  1.8090E+00     |      0.5371826     |   1.3986E+00
  1.8100E+00     |      0.5367552     |   1.4004E+00
  1.8110E+00     |      0.5363277     |   1.4021E+00
  1.8120E+00     |      0.5359002     |   1.4039E+00
  1.8130E+00     |      0.5354726     |   1.4056E+00
  1.8140E+00     |      0.5350449     |   1.4074E+00
  1.8150E+00     |      0.5346171     |   1.4092E+00
  1.8160E+00     |      0.5341893     |   1.4109E+00
  1.8170E+00     |      0.5337615     |   1.4127E+00
  1.8180E+00     |      0.5333336     |   1.4145E+00
  1.8190E+00     |      0.5329056     |   1.4162E+00
  1.8200E+00     |      0.5324775     |   1.4180E+00
  1.8210E+00     |      0.5320494     |   1.4197E+00
  1.8220E+00     |      0.5316212     |   1.4215E+00
  1.8230E+00     |      0.5311930     |   1.4233E+00
  1.8240E+00     |      0.5307647     |   1.4250E+00
  1.8250E+00     |      0.5303363     |   1.4268E+00
  1.8260E+00     |      0.5299079     |   1.4286E+00
  1.8270E+00     |      0.5294794     |   1.4303E+00
  1.8280E+00     |      0.5290509     |   1.4321E+00
  1.8290E+00     |      0.5286223     |   1.4339E+00
  1.8300E+00     |      0.5281936     |   1.4356E+00
  1.8310E+00     |      0.5277649     |   1.4374E+00
  1.8320E+00     |      0.5273361     |   1.4392E+00
  1.8330E+00     |      0.5269073     |   1.4410E+00
  1.8340E+00     |      0.5264784     |   1.4427E+00
  1.8350E+00     |      0.5260494     |   1.4445E+00
  1.8360E+00     |      0.5256204     |   1.4463E+00
  1.8370E+00     |      0.5251913     |   1.4480E+00
  1.8380E+00     |      0.5247622     |   1.4498E+00
  1.8390E+00     |      0.5243330     |   1.4516E+00
  1.8400E+00     |      0.5239038     |   1.4534E+00
  1.8410E+00     |      0.5234745     |   1.4551E+00
  1.8420E+00     |      0.5230451     |   1.4569E+00
  1.8430E+00     |      0.5226157     |   1.4587E+00
  1.8440E+00     |      0.5221862     |   1.4605E+00
  1.8450E+00     |      0.5217567     |   1.4622E+00
  1.8460E+00     |      0.5213271     |   1.4640E+00
  1.8470E+00     |      0.5208975     |   1.4658E+00
  1.8480E+00     |      0.5204678     |   1.4676E+00
  1.8490E+00     |      0.5200380     |   1.4693E+00
  1.8500E+00     |      0.5196082     |   1.4711E+00
  1.8510E+00     |      0.5191783     |   1.4729E+00
  1.8520E+00     |      0.5187484     |   1.4747E+00
  1.8530E+00     |      0.5183184     |   1.4765E+00
  1.8540E+00     |      0.5178884     |   1.4782E+00
  1.8550E+00     |      0.5174583     |   1.4800E+00
  1.8560E+00     |      0.5170282     |   1.4818E+00
  1.8570E+00     |      0.5165980     |   1.4836E+00
  1.8580E+00     |      0.5161678     |   1.4854E+00
  1.8590E+00     |      0.5157375     |   1.4871E+00
  1.8600E+00     |      0.5153071     |   1.4889E+00
  1.8610E+00     |      0.5148767     |   1.4907E+00
  1.8620E+00     |      0.5144463     |   1.4925E+00
  1.8630E+00     |      0.5140158     |   1.4943E+00
  1.8640E+00     |      0.5135852     |   1.4961E+00
  1.8650E+00     |      0.5131546     |   1.4978E+00
  1.8660E+00     |      0.5127239     |   1.4996E+00
  1.8670E+00     |      0.5122932     |   1.5014E+00
  1.8680E+00     |      0.5118625     |   1.5032E+00
  1.8690E+00     |      0.5114317     |   1.5050E+00
  1.8700E+00     |      0.5110008     |   1.5068E+00
  1.8710E+00     |      0.5105699     |   1.5086E+00
  1.8720E+00     |      0.5101389     |   1.5103E+00
  1.8730E+00     |      0.5097079     |   1.5121E+00
  1.8740E+00     |      0.5092768     |   1.5139E+00
  1.8750E+00     |      0.5088457     |   1.5157E+00
  1.8760E+00     |      0.5084146     |   1.5175E+00
  1.8770E+00     |      0.5079834     |   1.5193E+00
  1.8780E+00     |      0.5075521     |   1.5211E+00
  1.8790E+00     |      0.5071208     |   1.5229E+00
  1.8800E+00     |      0.5066894     |   1.5247E+00
  1.8810E+00     |      0.5062580     |   1.5265E+00
  1.8820E+00     |      0.5058266     |   1.5282E+00
  1.8830E+00     |      0.5053951     |   1.5300E+00
  1.8840E+00     |      0.5049636     |   1.5318E+00
  1.8850E+00     |      0.5045320     |   1.5336E+00
  1.8860E+00     |      0.5041003     |   1.5354E+00
  1.8870E+00     |      0.5036686     |   1.5372E+00
  1.8880E+00     |      0.5032369     |   1.5390E+00
  1.8890E+00     |      0.5028051     |   1.5408E+00
  1.8900E+00     |      0.5023733     |   1.5426E+00
  1.8910E+00     |      0.5019415     |   1.5444E+00
  1.8920E+00     |      0.5015095     |   1.5462E+00
  1.8930E+00     |      0.5010776     |   1.5480E+00
  1.8940E+00     |      0.5006456     |   1.5498E+00
  1.8950E+00     |      0.5002135     |   1.5516E+00
  1.8960E+00     |      0.4997814     |   1.5534E+00
  1.8970E+00     |      0.4993493     |   1.5552E+00
  1.8980E+00     |      0.4989171     |   1.5570E+00
  1.8990E+00     |      0.4984849     |   1.5588E+00
  1.9000E+00     |      0.4980527     |   1.5606E+00
  1.9010E+00     |      0.4976203     |   1.5623E+00
  1.9020E+00     |      0.4971880     |   1.5641E+00
  1.9030E+00     |      0.4967556     |   1.5659E+00
  1.9040E+00     |      0.4963232     |   1.5677E+00
  1.9050E+00     |      0.4958907     |   1.5695E+00
  1.9060E+00     |      0.4954582     |   1.5713E+00
  1.9070E+00     |      0.4950256     |   1.5731E+00
  1.9080E+00     |      0.4945930     |   1.5749E+00
  1.9090E+00     |      0.4941604     |   1.5767E+00
  1.9100E+00     |      0.4937277     |   1.5785E+00
  1.9110E+00     |      0.4932950     |   1.5803E+00
  1.9120E+00     |      0.4928622     |   1.5821E+00
  1.9130E+00     |      0.4924294     |   1.5840E+00
  1.9140E+00     |      0.4919966     |   1.5858E+00
  1.9150E+00     |      0.4915637     |   1.5876E+00
  1.9160E+00     |      0.4911307     |   1.5894E+00
  1.9170E+00     |      0.4906978     |   1.5912E+00
  1.9180E+00     |      0.4902648     |   1.5930E+00
  1.9190E+00     |      0.4898317     |   1.5948E+00
  1.9200E+00     |      0.4893987     |   1.5966E+00
  1.9210E+00     |      0.4889655     |   1.5984E+00
  1.9220E+00     |      0.4885324     |   1.6002E+00
  1.9230E+00     |      0.4880992     |   1.6020E+00
  1.9240E+00     |      0.4876660     |   1.6038E+00
  1.9250E+00     |      0.4872327     |   1.6056E+00
  1.9260E+00     |      0.4867994     |   1.6074E+00
  1.9270E+00     |      0.4863661     |   1.6092E+00
  1.9280E+00     |      0.4859327     |   1.6110E+00
  1.9290E+00     |      0.4854993     |   1.6128E+00
  1.9300E+00     |      0.4850658     |   1.6146E+00
  1.9310E+00     |      0.4846323     |   1.6164E+00
  1.9320E+00     |      0.4841988     |   1.6182E+00
  1.9330E+00     |      0.4837652     |   1.6200E+00
  1.9340E+00     |      0.4833316     |   1.6219E+00
  1.9350E+00     |      0.4828980     |   1.6237E+00
  1.9360E+00     |      0.4824644     |   1.6255E+00
  1.9370E+00     |      0.4820307     |   1.6273E+00
  1.9380E+00     |      0.4815969     |   1.6291E+00
  1.9390E+00     |      0.4811632     |   1.6309E+00
  1.9400E+00     |      0.4807294     |   1.6327E+00
  1.9410E+00     |      0.4802955     |   1.6345E+00
  1.9420E+00     |      0.4798617     |   1.6363E+00
  1.9430E+00     |      0.4794278     |   1.6381E+00
  1.9440E+00     |      0.4789938     |   1.6399E+00
  1.9450E+00     |      0.4785599     |   1.6418E+00
  1.9460E+00     |      0.4781259     |   1.6436E+00
  1.9470E+00     |      0.4776919     |   1.6454E+00
  1.9480E+00     |      0.4772578     |   1.6472E+00
  1.9490E+00     |      0.4768237     |   1.6490E+00
  1.9500E+00     |      0.4763896     |   1.6508E+00
  1.9510E+00     |      0.4759554     |   1.6526E+00
  1.9520E+00     |      0.4755212     |   1.6544E+00
  1.9530E+00     |      0.4750870     |   1.6562E+00
  1.9540E+00     |      0.4746528     |   1.6581E+00
  1.9550E+00     |      0.4742185     |   1.6599E+00
  1.9560E+00     |      0.4737842     |   1.6617E+00
  1.9570E+00     |      0.4733499     |   1.6635E+00
  1.9580E+00     |      0.4729155     |   1.6653E+00
  1.9590E+00     |      0.4724811     |   1.6671E+00
  1.9600E+00     |      0.4720467     |   1.6689E+00
  1.9610E+00     |      0.4716122     |   1.6708E+00
  1.9620E+00     |      0.4711777     |   1.6726E+00
  1.9630E+00     |      0.4707432     |   1.6744E+00
  1.9640E+00     |      0.4703087     |   1.6762E+00
  1.9650E+00     |      0.4698741     |   1.6780E+00
  1.9660E+00     |      0.4694395     |   1.6798E+00
  1.9670E+00     |      0.4690049     |   1.6816E+00
  1.9680E+00     |      0.4685703     |   1.6834E+00
  1.9690E+00     |      0.4681356     |   1.6853E+00
  1.9700E+00     |      0.4677009     |   1.6871E+00
  1.9710E+00     |      0.4672662     |   1.6889E+00
  1.9720E+00     |      0.4668314     |   1.6907E+00
  1.9730E+00     |      0.4663966     |   1.6925E+00
  1.9740E+00     |      0.4659618     |   1.6943E+00
  1.9750E+00     |      0.4655270     |   1.6962E+00
  1.9760E+00     |      0.4650921     |   1.6980E+00
  1.9770E+00     |      0.4646573     |   1.6998E+00
  1.9780E+00     |      0.4642224     |   1.7016E+00
  1.9790E+00     |      0.4637874     |   1.7034E+00
  1.9800E+00     |      0.4633525     |   1.7052E+00
  1.9810E+00     |      0.4629175     |   1.7071E+00
  1.9820E+00     |      0.4624825     |   1.7089E+00
  1.9830E+00     |      0.4620475     |   1.7107E+00
  1.9840E+00     |      0.4616124     |   1.7125E+00
  1.9850E+00     |      0.4611774     |   1.7143E+00
  1.9860E+00     |      0.4607423     |   1.7161E+00
  1.9870E+00     |      0.4603071     |   1.7180E+00
  1.9880E+00     |      0.4598720     |   1.7198E+00
  1.9890E+00     |      0.4594369     |   1.7216E+00
  1.9900E+00     |      0.4590017     |   1.7234E+00
  1.9910E+00     |      0.4585665     |   1.7252E+00
  1.9920E+00     |      0.4581312     |   1.7270E+00
  1.9930E+00     |      0.4576960     |   1.7289E+00
  1.9940E+00     |      0.4572607     |   1.7307E+00
  1.9950E+00     |      0.4568254     |   1.7325E+00
  1.9960E+00     |      0.4563901     |   1.7343E+00
  1.9970E+00     |      0.4559548     |   1.7361E+00
  1.9980E+00     |      0.4555194     |   1.7380E+00
  1.9990E+00     |      0.4550841     |   1.7398E+00
  2.0000E+00     |      0.4546487     |   1.7416E+00
  2.0010E+00     |      0.4542133     |   1.7434E+00
  2.0020E+00     |      0.4537779     |   1.7452E+00
  2.0030E+00     |      0.4533424     |   1.7470E+00
  2.0040E+00     |      0.4529070     |   1.7489E+00
  2.0050E+00     |      0.4524715     |   1.7507E+00
  2.0060E+00     |      0.4520360     |   1.7525E+00
  2.0070E+00     |      0.4516005     |   1.7543E+00
  2.0080E+00     |      0.4511649     |   1.7561E+00
  2.0090E+00     |      0.4507294     |   1.7580E+00
  2.0100E+00     |      0.4502938     |   1.7598E+00
  2.0110E+00     |      0.4498582     |   1.7616E+00
  2.0120E+00     |      0.4494226     |   1.7634E+00
  2.0130E+00     |      0.4489870     |   1.7652E+00
  2.0140E+00     |      0.4485513     |   1.7671E+00
  2.0150E+00     |      0.4481157     |   1.7689E+00
  2.0160E+00     |      0.4476800     |   1.7707E+00
  2.0170E+00     |      0.4472443     |   1.7725E+00
  2.0180E+00     |      0.4468086     |   1.7743E+00
  2.0190E+00     |      0.4463729     |   1.7762E+00
  2.0200E+00     |      0.4459372     |   1.7780E+00
  2.0210E+00     |      0.4455015     |   1.7798E+00
  2.0220E+00     |      0.4450657     |   1.7816E+00
  2.0230E+00     |      0.4446299     |   1.7834E+00
  2.0240E+00     |      0.4441941     |   1.7853E+00
  2.0250E+00     |      0.4437583     |   1.7871E+00
  2.0260E+00     |      0.4433225     |   1.7889E+00
  2.0270E+00     |      0.4428867     |   1.7907E+00
  2.0280E+00     |      0.4424509     |   1.7925E+00
  2.0290E+00     |      0.4420150     |   1.7944E+00
  2.0300E+00     |      0.4415792     |   1.7962E+00
  2.0310E+00     |      0.4411433     |   1.7980E+00
  2.0320E+00     |      0.4407074     |   1.7998E+00
  2.0330E+00     |      0.4402715     |   1.8016E+00
  2.0340E+00     |      0.4398356     |   1.8035E+00
  2.0350E+00     |      0.4393997     |   1.8053E+00
  2.0360E+00     |      0.4389637     |   1.8071E+00
  2.0370E+00     |      0.4385278     |   1.8089E+00
  2.0380E+00     |      0.4380918     |   1.8107E+00
  2.0390E+00     |      0.4376559     |   1.8125E+00
  2.0400E+00     |      0.4372199     |   1.8144E+00
  2.0410E+00     |      0.4367839     |   1.8162E+00
  2.0420E+00     |      0.4363479     |   1.8180E+00
  2.0430E+00     |      0.4359119     |   1.8198E+00
  2.0440E+00     |      0.4354759     |   1.8216E+00
  2.0450E+00     |      0.4350399     |   1.8235E+00
  2.0460E+00     |      0.4346039     |   1.8253E+00
  2.0470E+00     |      0.4341678     |   1.8271E+00
  2.0480E+00     |      0.4337318     |   1.8289E+00
  2.0490E+00     |      0.4332957     |   1.8307E+00
  2.0500E+00     |      0.4328597     |   1.8326E+00
  2.0510E+00     |      0.4324236     |   1.8344E+00
  2.0520E+00     |      0.4319875     |   1.8362E+00
  2.0530E+00     |      0.4315514     |   1.8380E+00
  2.0540E+00     |      0.4311154     |   1.8398E+00
  2.0550E+00     |      0.4306793     |   1.8417E+00
  2.0560E+00     |      0.4302432     |   1.8435E+00
  2.0570E+00     |      0.4298071     |   1.8453E+00
  2.0580E+00     |      0.4293709     |   1.8471E+00
  2.0590E+00     |      0.4289348     |   1.8489E+00
  2.0600E+00     |      0.4284987     |   1.8507E+00
  2.0610E+00     |      0.4280626     |   1.8526E+00
  2.0620E+00     |      0.4276264     |   1.8544E+00
  2.0630E+00     |      0.4271903     |   1.8562E+00
  2.0640E+00     |      0.4267541     |   1.8580E+00
  2.0650E+00     |      0.4263180     |   1.8598E+00
  2.0660E+00     |      0.4258818     |   1.8617E+00
  2.0670E+00     |      0.4254457     |   1.8635E+00
