      Radius     |       Dichte       |       Masse
  5.1500E-02     |      0.9995580     |   4.5518E-05
  5.1600E-02     |      0.9995563     |   4.5784E-05
  5.1700E-02     |      0.9995546     |   4.6050E-05
  5.1800E-02     |      0.9995529     |   4.6318E-05
  5.1900E-02     |      0.9995511     |   4.6587E-05
  5.2000E-02     |      0.9995494     |   4.6857E-05
  5.2100E-02     |      0.9995477     |   4.7127E-05
  5.2200E-02     |      0.9995459     |   4.7399E-05
  5.2300E-02     |      0.9995442     |   4.7672E-05
  5.2400E-02     |      0.9995424     |   4.7946E-05
  5.2500E-02     |      0.9995407     |   4.8221E-05
  5.2600E-02     |      0.9995389     |   4.8497E-05
  5.2700E-02     |      0.9995372     |   4.8774E-05
  5.2800E-02     |      0.9995354     |   4.9052E-05
  5.2900E-02     |      0.9995337     |   4.9331E-05
  5.3000E-02     |      0.9995319     |   4.9612E-05
  5.3100E-02     |      0.9995301     |   4.9893E-05
  5.3200E-02     |      0.9995284     |   5.0175E-05
  5.3300E-02     |      0.9995266     |   5.0459E-05
  5.3400E-02     |      0.9995248     |   5.0743E-05
  5.3500E-02     |      0.9995230     |   5.1029E-05
  5.3600E-02     |      0.9995212     |   5.1315E-05
  5.3700E-02     |      0.9995195     |   5.1603E-05
  5.3800E-02     |      0.9995177     |   5.1892E-05
  5.3900E-02     |      0.9995159     |   5.2182E-05
  5.4000E-02     |      0.9995141     |   5.2473E-05
  5.4100E-02     |      0.9995123     |   5.2765E-05
  5.4200E-02     |      0.9995105     |   5.3058E-05
  5.4300E-02     |      0.9995087     |   5.3352E-05
  5.4400E-02     |      0.9995068     |   5.3647E-05
  5.4500E-02     |      0.9995050     |   5.3944E-05
  5.4600E-02     |      0.9995032     |   5.4241E-05
  5.4700E-02     |      0.9995014     |   5.4539E-05
  5.4800E-02     |      0.9994996     |   5.4839E-05
  5.4900E-02     |      0.9994977     |   5.5140E-05
  5.5000E-02     |      0.9994959     |   5.5442E-05
  5.5100E-02     |      0.9994941     |   5.5744E-05
  5.5200E-02     |      0.9994922     |   5.6048E-05
  5.5300E-02     |      0.9994904     |   5.6354E-05
  5.5400E-02     |      0.9994886     |   5.6660E-05
  5.5500E-02     |      0.9994867     |   5.6967E-05
  5.5600E-02     |      0.9994849     |   5.7275E-05
  5.5700E-02     |      0.9994830     |   5.7585E-05
  5.5800E-02     |      0.9994811     |   5.7896E-05
  5.5900E-02     |      0.9994793     |   5.8207E-05
  5.6000E-02     |      0.9994774     |   5.8520E-05
  5.6100E-02     |      0.9994755     |   5.8834E-05
  5.6200E-02     |      0.9994737     |   5.9149E-05
  5.6300E-02     |      0.9994718     |   5.9466E-05
  5.6400E-02     |      0.9994699     |   5.9783E-05
  5.6500E-02     |      0.9994680     |   6.0102E-05
  5.6600E-02     |      0.9994662     |   6.0421E-05
  5.6700E-02     |      0.9994643     |   6.0742E-05
  5.6800E-02     |      0.9994624     |   6.1064E-05
  5.6900E-02     |      0.9994605     |   6.1387E-05
  5.7000E-02     |      0.9994586     |   6.1711E-05
  5.7100E-02     |      0.9994567     |   6.2036E-05
  5.7200E-02     |      0.9994548     |   6.2363E-05
  5.7300E-02     |      0.9994529     |   6.2690E-05
  5.7400E-02     |      0.9994510     |   6.3019E-05
  5.7500E-02     |      0.9994490     |   6.3349E-05
  5.7600E-02     |      0.9994471     |   6.3680E-05
  5.7700E-02     |      0.9994452     |   6.4012E-05
  5.7800E-02     |      0.9994433     |   6.4345E-05
  5.7900E-02     |      0.9994414     |   6.4680E-05
  5.8000E-02     |      0.9994394     |   6.5015E-05
  5.8100E-02     |      0.9994375     |   6.5352E-05
  5.8200E-02     |      0.9994356     |   6.5690E-05
  5.8300E-02     |      0.9994336     |   6.6029E-05
  5.8400E-02     |      0.9994317     |   6.6370E-05
  5.8500E-02     |      0.9994297     |   6.6711E-05
  5.8600E-02     |      0.9994278     |   6.7054E-05
  5.8700E-02     |      0.9994258     |   6.7397E-05
  5.8800E-02     |      0.9994239     |   6.7742E-05
  5.8900E-02     |      0.9994219     |   6.8089E-05
  5.9000E-02     |      0.9994199     |   6.8436E-05
  5.9100E-02     |      0.9994180     |   6.8784E-05
  5.9200E-02     |      0.9994160     |   6.9134E-05
  5.9300E-02     |      0.9994140     |   6.9485E-05
  5.9400E-02     |      0.9994120     |   6.9837E-05
  5.9500E-02     |      0.9994101     |   7.0190E-05
  5.9600E-02     |      0.9994081     |   7.0545E-05
  5.9700E-02     |      0.9994061     |   7.0900E-05
  5.9800E-02     |      0.9994041     |   7.1257E-05
  5.9900E-02     |      0.9994021     |   7.1615E-05
  6.0000E-02     |      0.9994001     |   7.1974E-05
  6.0100E-02     |      0.9993981     |   7.2334E-05
  6.0200E-02     |      0.9993961     |   7.2696E-05
  6.0300E-02     |      0.9993941     |   7.3059E-05
  6.0400E-02     |      0.9993921     |   7.3423E-05
  6.0500E-02     |      0.9993901     |   7.3788E-05
  6.0600E-02     |      0.9993881     |   7.4154E-05
  6.0700E-02     |      0.9993860     |   7.4522E-05
  6.0800E-02     |      0.9993840     |   7.4891E-05
  6.0900E-02     |      0.9993820     |   7.5261E-05
  6.1000E-02     |      0.9993799     |   7.5632E-05
  6.1100E-02     |      0.9993779     |   7.6005E-05
  6.1200E-02     |      0.9993759     |   7.6378E-05
  6.1300E-02     |      0.9993738     |   7.6753E-05
  6.1400E-02     |      0.9993718     |   7.7129E-05
  6.1500E-02     |      0.9993697     |   7.7507E-05
  6.1600E-02     |      0.9993677     |   7.7885E-05
  6.1700E-02     |      0.9993656     |   7.8265E-05
  6.1800E-02     |      0.9993636     |   7.8646E-05
  6.1900E-02     |      0.9993615     |   7.9029E-05
  6.2000E-02     |      0.9993595     |   7.9412E-05
  6.2100E-02     |      0.9993574     |   7.9797E-05
  6.2200E-02     |      0.9993553     |   8.0183E-05
  6.2300E-02     |      0.9993532     |   8.0570E-05
  6.2400E-02     |      0.9993512     |   8.0959E-05
  6.2500E-02     |      0.9993491     |   8.1348E-05
  6.2600E-02     |      0.9993470     |   8.1739E-05
  6.2700E-02     |      0.9993449     |   8.2132E-05
  6.2800E-02     |      0.9993428     |   8.2525E-05
  6.2900E-02     |      0.9993407     |   8.2920E-05
  6.3000E-02     |      0.9993386     |   8.3316E-05
  6.3100E-02     |      0.9993365     |   8.3713E-05
  6.3200E-02     |      0.9993344     |   8.4112E-05
  6.3300E-02     |      0.9993323     |   8.4512E-05
  6.3400E-02     |      0.9993302     |   8.4913E-05
  6.3500E-02     |      0.9993281     |   8.5315E-05
  6.3600E-02     |      0.9993260     |   8.5718E-05
  6.3700E-02     |      0.9993239     |   8.6123E-05
  6.3800E-02     |      0.9993217     |   8.6529E-05
  6.3900E-02     |      0.9993196     |   8.6937E-05
  6.4000E-02     |      0.9993175     |   8.7346E-05
  6.4100E-02     |      0.9993153     |   8.7756E-05
  6.4200E-02     |      0.9993132     |   8.8167E-05
  6.4300E-02     |      0.9993111     |   8.8579E-05
  6.4400E-02     |      0.9993089     |   8.8993E-05
  6.4500E-02     |      0.9993068     |   8.9408E-05
  6.4600E-02     |      0.9993046     |   8.9825E-05
  6.4700E-02     |      0.9993025     |   9.0242E-05
  6.4800E-02     |      0.9993003     |   9.0661E-05
  6.4900E-02     |      0.9992981     |   9.1081E-05
  6.5000E-02     |      0.9992960     |   9.1503E-05
  6.5100E-02     |      0.9992938     |   9.1926E-05
  6.5200E-02     |      0.9992916     |   9.2350E-05
  6.5300E-02     |      0.9992895     |   9.2775E-05
  6.5400E-02     |      0.9992873     |   9.3202E-05
  6.5500E-02     |      0.9992851     |   9.3630E-05
  6.5600E-02     |      0.9992829     |   9.4060E-05
  6.5700E-02     |      0.9992807     |   9.4490E-05
  6.5800E-02     |      0.9992785     |   9.4922E-05
  6.5900E-02     |      0.9992764     |   9.5356E-05
  6.6000E-02     |      0.9992742     |   9.5790E-05
  6.6100E-02     |      0.9992720     |   9.6226E-05
  6.6200E-02     |      0.9992698     |   9.6663E-05
  6.6300E-02     |      0.9992675     |   9.7102E-05
  6.6400E-02     |      0.9992653     |   9.7542E-05
  6.6500E-02     |      0.9992631     |   9.7983E-05
  6.6600E-02     |      0.9992609     |   9.8426E-05
  6.6700E-02     |      0.9992587     |   9.8870E-05
  6.6800E-02     |      0.9992565     |   9.9315E-05
  6.6900E-02     |      0.9992542     |   9.9761E-05
  6.7000E-02     |      0.9992520     |   1.0021E-04
  6.7100E-02     |      0.9992498     |   1.0066E-04
  6.7200E-02     |      0.9992475     |   1.0111E-04
  6.7300E-02     |      0.9992453     |   1.0156E-04
  6.7400E-02     |      0.9992430     |   1.0201E-04
  6.7500E-02     |      0.9992408     |   1.0247E-04
  6.7600E-02     |      0.9992385     |   1.0292E-04
  6.7700E-02     |      0.9992363     |   1.0338E-04
  6.7800E-02     |      0.9992340     |   1.0384E-04
  6.7900E-02     |      0.9992318     |   1.0430E-04
  6.8000E-02     |      0.9992295     |   1.0476E-04
  6.8100E-02     |      0.9992272     |   1.0522E-04
  6.8200E-02     |      0.9992250     |   1.0569E-04
  6.8300E-02     |      0.9992227     |   1.0615E-04
  6.8400E-02     |      0.9992204     |   1.0662E-04
  6.8500E-02     |      0.9992181     |   1.0709E-04
  6.8600E-02     |      0.9992159     |   1.0756E-04
  6.8700E-02     |      0.9992136     |   1.0803E-04
  6.8800E-02     |      0.9992113     |   1.0850E-04
  6.8900E-02     |      0.9992090     |   1.0898E-04
  6.9000E-02     |      0.9992067     |   1.0945E-04
  6.9100E-02     |      0.9992044     |   1.0993E-04
  6.9200E-02     |      0.9992021     |   1.1041E-04
  6.9300E-02     |      0.9991998     |   1.1088E-04
  6.9400E-02     |      0.9991975     |   1.1136E-04
  6.9500E-02     |      0.9991952     |   1.1185E-04
  6.9600E-02     |      0.9991928     |   1.1233E-04
  6.9700E-02     |      0.9991905     |   1.1281E-04
  6.9800E-02     |      0.9991882     |   1.1330E-04
  6.9900E-02     |      0.9991859     |   1.1379E-04
  7.0000E-02     |      0.9991835     |   1.1428E-04
  7.0100E-02     |      0.9991812     |   1.1477E-04
  7.0200E-02     |      0.9991789     |   1.1526E-04
  7.0300E-02     |      0.9991765     |   1.1575E-04
  7.0400E-02     |      0.9991742     |   1.1625E-04
  7.0500E-02     |      0.9991718     |   1.1674E-04
  7.0600E-02     |      0.9991695     |   1.1724E-04
  7.0700E-02     |      0.9991671     |   1.1774E-04
  7.0800E-02     |      0.9991648     |   1.1824E-04
  7.0900E-02     |      0.9991624     |   1.1874E-04
  7.1000E-02     |      0.9991600     |   1.1924E-04
  7.1100E-02     |      0.9991577     |   1.1975E-04
  7.1200E-02     |      0.9991553     |   1.2025E-04
  7.1300E-02     |      0.9991529     |   1.2076E-04
  7.1400E-02     |      0.9991506     |   1.2127E-04
  7.1500E-02     |      0.9991482     |   1.2178E-04
  7.1600E-02     |      0.9991458     |   1.2229E-04
  7.1700E-02     |      0.9991434     |   1.2280E-04
  7.1800E-02     |      0.9991410     |   1.2332E-04
  7.1900E-02     |      0.9991386     |   1.2383E-04
  7.2000E-02     |      0.9991362     |   1.2435E-04
  7.2100E-02     |      0.9991338     |   1.2487E-04
  7.2200E-02     |      0.9991314     |   1.2539E-04
  7.2300E-02     |      0.9991290     |   1.2591E-04
  7.2400E-02     |      0.9991266     |   1.2643E-04
  7.2500E-02     |      0.9991242     |   1.2696E-04
  7.2600E-02     |      0.9991218     |   1.2749E-04
  7.2700E-02     |      0.9991194     |   1.2801E-04
  7.2800E-02     |      0.9991169     |   1.2854E-04
  7.2900E-02     |      0.9991145     |   1.2907E-04
  7.3000E-02     |      0.9991121     |   1.2960E-04
  7.3100E-02     |      0.9991096     |   1.3014E-04
  7.3200E-02     |      0.9991072     |   1.3067E-04
  7.3300E-02     |      0.9991048     |   1.3121E-04
  7.3400E-02     |      0.9991023     |   1.3174E-04
  7.3500E-02     |      0.9990999     |   1.3228E-04
  7.3600E-02     |      0.9990974     |   1.3282E-04
  7.3700E-02     |      0.9990950     |   1.3337E-04
  7.3800E-02     |      0.9990925     |   1.3391E-04
  7.3900E-02     |      0.9990900     |   1.3445E-04
  7.4000E-02     |      0.9990876     |   1.3500E-04
  7.4100E-02     |      0.9990851     |   1.3555E-04
  7.4200E-02     |      0.9990826     |   1.3610E-04
  7.4300E-02     |      0.9990802     |   1.3665E-04
  7.4400E-02     |      0.9990777     |   1.3720E-04
  7.4500E-02     |      0.9990752     |   1.3775E-04
  7.4600E-02     |      0.9990727     |   1.3831E-04
  7.4700E-02     |      0.9990702     |   1.3887E-04
  7.4800E-02     |      0.9990678     |   1.3942E-04
  7.4900E-02     |      0.9990653     |   1.3998E-04
  7.5000E-02     |      0.9990628     |   1.4055E-04
  7.5100E-02     |      0.9990603     |   1.4111E-04
  7.5200E-02     |      0.9990578     |   1.4167E-04
  7.5300E-02     |      0.9990553     |   1.4224E-04
  7.5400E-02     |      0.9990527     |   1.4281E-04
  7.5500E-02     |      0.9990502     |   1.4337E-04
  7.5600E-02     |      0.9990477     |   1.4394E-04
  7.5700E-02     |      0.9990452     |   1.4452E-04
  7.5800E-02     |      0.9990427     |   1.4509E-04
  7.5900E-02     |      0.9990401     |   1.4566E-04
  7.6000E-02     |      0.9990376     |   1.4624E-04
  7.6100E-02     |      0.9990351     |   1.4682E-04
  7.6200E-02     |      0.9990325     |   1.4740E-04
  7.6300E-02     |      0.9990300     |   1.4798E-04
  7.6400E-02     |      0.9990275     |   1.4856E-04
  7.6500E-02     |      0.9990249     |   1.4915E-04
  7.6600E-02     |      0.9990224     |   1.4973E-04
  7.6700E-02     |      0.9990198     |   1.5032E-04
  7.6800E-02     |      0.9990172     |   1.5091E-04
  7.6900E-02     |      0.9990147     |   1.5150E-04
  7.7000E-02     |      0.9990121     |   1.5209E-04
  7.7100E-02     |      0.9990096     |   1.5268E-04
  7.7200E-02     |      0.9990070     |   1.5328E-04
  7.7300E-02     |      0.9990044     |   1.5387E-04
  7.7400E-02     |      0.9990018     |   1.5447E-04
  7.7500E-02     |      0.9989993     |   1.5507E-04
  7.7600E-02     |      0.9989967     |   1.5567E-04
  7.7700E-02     |      0.9989941     |   1.5627E-04
  7.7800E-02     |      0.9989915     |   1.5688E-04
  7.7900E-02     |      0.9989889     |   1.5748E-04
  7.8000E-02     |      0.9989863     |   1.5809E-04
  7.8100E-02     |      0.9989837     |   1.5870E-04
  7.8200E-02     |      0.9989811     |   1.5931E-04
  7.8300E-02     |      0.9989785     |   1.5992E-04
  7.8400E-02     |      0.9989759     |   1.6053E-04
  7.8500E-02     |      0.9989733     |   1.6115E-04
  7.8600E-02     |      0.9989707     |   1.6176E-04
  7.8700E-02     |      0.9989680     |   1.6238E-04
  7.8800E-02     |      0.9989654     |   1.6300E-04
  7.8900E-02     |      0.9989628     |   1.6362E-04
  7.9000E-02     |      0.9989602     |   1.6424E-04
  7.9100E-02     |      0.9989575     |   1.6487E-04
  7.9200E-02     |      0.9989549     |   1.6549E-04
  7.9300E-02     |      0.9989522     |   1.6612E-04
  7.9400E-02     |      0.9989496     |   1.6675E-04
  7.9500E-02     |      0.9989470     |   1.6738E-04
  7.9600E-02     |      0.9989443     |   1.6801E-04
  7.9700E-02     |      0.9989417     |   1.6865E-04
  7.9800E-02     |      0.9989390     |   1.6928E-04
  7.9900E-02     |      0.9989363     |   1.6992E-04
  8.0000E-02     |      0.9989337     |   1.7056E-04
  8.0100E-02     |      0.9989310     |   1.7120E-04
  8.0200E-02     |      0.9989283     |   1.7184E-04
  8.0300E-02     |      0.9989257     |   1.7248E-04
  8.0400E-02     |      0.9989230     |   1.7313E-04
  8.0500E-02     |      0.9989203     |   1.7377E-04
  8.0600E-02     |      0.9989176     |   1.7442E-04
  8.0700E-02     |      0.9989149     |   1.7507E-04
  8.0800E-02     |      0.9989122     |   1.7572E-04
  8.0900E-02     |      0.9989096     |   1.7638E-04
  8.1000E-02     |      0.9989069     |   1.7703E-04
  8.1100E-02     |      0.9989042     |   1.7769E-04
  8.1200E-02     |      0.9989015     |   1.7834E-04
  8.1300E-02     |      0.9988987     |   1.7900E-04
  8.1400E-02     |      0.9988960     |   1.7967E-04
  8.1500E-02     |      0.9988933     |   1.8033E-04
  8.1600E-02     |      0.9988906     |   1.8099E-04
  8.1700E-02     |      0.9988879     |   1.8166E-04
  8.1800E-02     |      0.9988852     |   1.8233E-04
  8.1900E-02     |      0.9988824     |   1.8299E-04
  8.2000E-02     |      0.9988797     |   1.8367E-04
  8.2100E-02     |      0.9988770     |   1.8434E-04
  8.2200E-02     |      0.9988742     |   1.8501E-04
  8.2300E-02     |      0.9988715     |   1.8569E-04
  8.2400E-02     |      0.9988688     |   1.8637E-04
  8.2500E-02     |      0.9988660     |   1.8704E-04
  8.2600E-02     |      0.9988633     |   1.8773E-04
  8.2700E-02     |      0.9988605     |   1.8841E-04
  8.2800E-02     |      0.9988578     |   1.8909E-04
  8.2900E-02     |      0.9988550     |   1.8978E-04
  8.3000E-02     |      0.9988522     |   1.9046E-04
  8.3100E-02     |      0.9988495     |   1.9115E-04
  8.3200E-02     |      0.9988467     |   1.9184E-04
